sample_id,scenario_id,split,ground_truth,whisper_transcript,wer,is_error,avg_logprob,no_speech_prob,compression_ratio,temperature,noise_factor,language,S,D,I,N,domain_WER,domain_true,domain_pred,domain_correct,domain_TP,domain_FP,domain_FN,domain_precision,domain_recall,domain_S_total,domain_D_total,domain_I_total,domain_N_total,domain_WER_aggregate,domain_TP_total,domain_FP_total,domain_FN_total,domain_precision_aggregate,domain_recall_aggregate
nlu_0364_09,S0364,unseen,"The professional handling the matter is reviewing the effect of contractual representation on the overall situation and the associated observed changes; after the recent update, the relevant team, while comparing the available options.","The professional handling the matter is reviewing the effect of contractual representation on the overall situation and the associated observed changes. After the recent update, the relevant team, while comparing the available options.",0.0606060606060606,1,-0.123153459458124,0.0059459484182298,1.5064102564102564,0.5,0.005,en,0,0,0,33,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0525_04,S0525,validation,"I wanted to ask about ask for directions, particularly in the current round of review, the person handling the matter, while comparing the available options.","I wanted to ask about Ask for Directions, particularly in the current round of review, the person handling the matter while comparing the available options.",0.12,1,-0.2830535715276545,0.0032664986792951,1.2892561983471074,0.5,0.005,en,0,0,0,25,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0127_07,S0127,unseen,"The latest account focused on the evidence related to sensory deficit; at the current stage, the case team, after the latest information was reviewed. The discussion also considers peripheral nerve.","The latest account focused on the evidence related to sensory deficit. At the current stage, the case team after the latest information was reviewed. The discussion also considers peripheral nerve.",0.1,1,-0.3069936705798637,0.0025352546945214,1.4172661870503598,0.5,0.005,en,0,0,0,30,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0592_08,S0592,train,"Is it possible to plan a trip, considering at the current stage, the case team, before the matter is finalized?",Is it possible to plan a trip considering at the current stage the case team before the matter is finalized?,0.15,1,-0.2514865597089131,0.0066727129742503,1.255813953488372,0.5,0.005,en,0,0,0,20,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0530_10,S0530,validation,"I need some information because I want to send a document; during the most recent assessment, the decision-making group, before the next decision.","I need some information because I want to send a document. During the most recent assessment, the decision-making group before the next decision.",0.1304347826086956,1,-0.2934406453912908,0.0046991631388664,1.3063063063063065,0.5,0.005,en,0,0,0,24,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0360_06,S0360,train,"The available evidence was considered before deciding how to address the current status of material breach; at the current stage, the person handling the matter, while comparing the available options.","The available evidence was considered before deciding how to address the current status of material breach. At the current stage, the person handling the matter while comparing the available options.",0.1,1,-0.2084163741061562,0.0022250162437558,1.4850746268656716,0.5,0.005,en,0,0,0,30,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0214_05,S0214,train,"The specialist discussed the documented issue involving loan-to-value ratio during the latest transfer; at the current stage, the responsible specialist, while considering the current evidence. The record specifically references mortgage underwriting.","The specialist discussed the documented issue involving loan-to-value ratio during the latest transfer. At the current stage, the responsible specialist, while considering the current evidence. The record specifically references mortgage underwriting.",0.064516129032258,1,-0.2686977982521057,0.0021857714746147,1.5590062111801242,0.5,0.005,en,0,0,0,33,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0411_10,S0411,unseen,"Further assessment is needed before a final decision is made about the decision surrounding failure to state a claim; at the current stage, the relevant team, during the present round of discussion. The record specifically references motion to dismiss.","Further assessment is needed before a final decision is made about the decision surrounding failure to state a claim. At the current stage, the relevant team during the present round of discussion. The record specifically references motion to dismiss.",0.0769230769230769,1,-0.2257650448725773,0.0030793598853051,1.5212121212121212,0.5,0.005,en,0,0,0,39,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0052_05,S0052,train,"The specialist discussed the documented issue involving coronary angiography during the latest validation; during the most recent assessment, the relevant team, before the next decision. The record specifically references cardiac catheterization.","The specialist discussed the documented issue involving coronary angiography during the latest validation. During the most recent assessment, the relevant team before the next decision. The record specifically references cardiac catheterization.",0.0967741935483871,1,-0.285786131153936,0.0024486931506544,1.503067484662577,0.5,0.005,en,0,0,0,31,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0537_02,S0537,train,"Could you help me with request contact information? This is during the most recent assessment, the current reviewer, while considering the current evidence.","Could you help me with request contact information? This is during the most recent assessment, the current reviewer, while considering the current evidence.",0.0,0,-0.2855331301689148,0.0046707312576472,1.3109243697478992,0.5,0.005,en,0,0,0,23,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0041_10,S0041,train,"Further strategy is needed before a final decision is made about the decision surrounding ejection fraction; after the recent update, the assigned professional, before the next decision. The record specifically references echocardiography.","Further strategy is needed before a final decision is made about the decision surrounding ejection fraction. After the recent update, the assigned professional before the next decision. The record specifically references echocardiography.",0.09375,1,-0.2023690414428711,0.0026818064507097,1.5063291139240509,0.5,0.005,en,0,0,0,32,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0448_06,S0448,train,"The available evidence was considered before deciding how to address the current status of Kubernetes; during the latest review, the reviewing organization, before the next decision.","The available evidence was considered before deciding how to address the current status of Kubernetes. During the latest review, the reviewing organization, before the next decision.",0.0769230769230769,1,-0.1674744580921373,0.0028727727476507,1.378787878787879,0.5,0.005,en,0,0,0,26,0.0,technology,technology,1,586,1,34,0.9982964224872232,0.9451612903225808,144,93,83,19884,0.016093341380004022,586,1,34,0.9982964224872232,0.9451612903225807
nlu_0598_06,S0598,train,"I am trying to ask about a commute, and this is during the most recent assessment, the decision-making group, before the matter is finalized.","I am trying to ask about a commute, and this is during the most recent assessment the decision-making group before the matter is finalized.",0.0833333333333333,1,-0.2056496066431845,0.0060550668276846,1.275229357798165,0.5,0.005,en,0,0,0,25,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
