sample_id,domain,error_type,split,clean_domain_mismatch,clean_subdomain_mismatch,clean_topic_mismatch,clean_document_mismatch,clean_total_mismatches,err_domain_mismatch,err_subdomain_mismatch,err_topic_mismatch,err_document_mismatch,err_total_mismatches
nlu_0219_09,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0553_04,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0245_04,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0037_03,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0235_10,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0035_06,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0082_05,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,1,0,0,1
nlu_0481_08,technology,domain_term_deletion,train,0,0,0,0,0,0,0,0,0,0
nlu_0321_06,legal,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,1,1,2
nlu_0542_05,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0575_10,general,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0333_06,legal,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,1,1,2
nlu_0411_07,legal,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0212_07,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0184_05,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0080_04,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0594_06,general,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0268_05,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0010_05,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0423_06,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,0,1
nlu_0376_07,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,0,2
nlu_0290_02,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0238_02,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0497_06,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0567_08,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0323_09,legal,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,1,1,2
nlu_0535_03,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0286_04,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0292_03,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0187_06,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,1,1,1,1,4
nlu_0462_03,technology,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0186_08,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0265_06,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0225_04,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,1,1,2,0,0,0,1,1
nlu_0234_07,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,1,1,2,0,0,1,1,2
nlu_0096_01,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0307_09,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0113_01,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0260_08,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0221_05,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,1,0,1,0,0,1,0,1
nlu_0042_10,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0093_03,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0126_05,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,0,1
nlu_0048_08,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0204_06,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0121_03,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0263_07,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0578_04,general,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0198_01,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0312_01,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0402_09,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0216_02,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0369_08,legal,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0492_07,technology,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0200_08,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0404_04,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0589_04,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0306_05,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0125_09,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0220_03,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,1,1,2
nlu_0272_03,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0100_03,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0220_01,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,1,1,2
nlu_0468_01,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0377_03,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0360_08,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0472_02,technology,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,1,0,1
nlu_0132_09,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0187_04,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0235_04,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,1,1,0,0,1,1,2
nlu_0245_10,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0214_07,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0107_06,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0596_01,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0423_08,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0263_02,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0008_08,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0290_09,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0483_01,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0132_05,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0524_02,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0088_03,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0386_01,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0585_03,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0297_06,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,1,1
nlu_0340_02,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0257_01,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0588_07,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0264_06,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,1,1
nlu_0354_01,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0038_06,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0191_09,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,1,1
nlu_0443_10,technology,domain_term_deletion,train,0,0,0,0,0,0,0,0,0,0
nlu_0519_03,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0525_01,general,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0403_08,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0161_05,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0112_09,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0368_08,legal,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0350_01,legal,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0584_06,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0296_09,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0200_05,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0595_06,general,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0521_07,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0238_07,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0135_03,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0033_01,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,1,1,2
nlu_0162_10,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0372_04,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0207_01,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0222_10,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0168_04,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,1,0,1,0,0,1,0,1
nlu_0027_01,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0530_02,general,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0204_10,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0479_06,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0091_02,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,0,1,2
nlu_0375_05,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0203_07,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0424_05,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0192_08,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0183_09,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0158_04,medical,domain_term_phonetic_semantic_substitution,validation,0,0,1,1,2,0,0,1,1,2
nlu_0442_06,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0475_10,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0527_01,general,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0466_05,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0421_09,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0463_08,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0023_05,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0073_04,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0538_09,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0115_02,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0277_03,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0085_07,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0429_10,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0505_03,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0256_02,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0293_09,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0012_08,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,0,2
nlu_0065_06,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0001_04,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,1,1
nlu_0418_01,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0047_08,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0001_06,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,1,1,2
nlu_0092_10,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,1,1,1,3
nlu_0260_06,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,1,1,0,1,1,1,3
nlu_0433_05,legal,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,1,1,2
nlu_0107_04,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0260_01,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0025_03,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,1,1,2
nlu_0522_04,general,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0117_01,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0288_01,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0374_06,legal,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,1,1,1,3
nlu_0240_08,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0352_08,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0343_02,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0257_04,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0161_06,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,1,1
nlu_0579_06,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0233_05,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0271_10,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0527_06,general,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0132_03,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0345_09,legal,domain_term_phonetic_semantic_substitution,unseen,0,0,1,1,2,0,0,1,1,2
nlu_0382_03,legal,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0559_01,general,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0237_03,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0198_06,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,1,1,0,0,0,1,1
nlu_0352_05,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0177_02,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0274_10,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0559_08,general,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0248_03,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0401_08,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0472_09,technology,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0150_04,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,0,1
nlu_0421_07,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,0,1
nlu_0216_09,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0117_10,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0542_06,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0024_03,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0007_07,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,1,1,2,0,0,1,1,2
nlu_0161_04,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,0,1
nlu_0329_04,legal,domain_term_phonetic_semantic_substitution,validation,0,1,0,0,1,0,1,1,1,3
nlu_0360_07,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0464_03,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0013_06,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0130_07,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0198_07,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,1,1,1,3
nlu_0542_07,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0538_04,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0208_06,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0459_01,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0309_07,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0520_07,general,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0335_06,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0582_09,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0280_08,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0092_09,medical,domain_term_phonetic_semantic_substitution,validation,0,0,1,0,1,0,0,0,0,0
nlu_0165_07,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0513_03,general,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0513_07,general,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0498_09,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0463_02,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0037_05,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0329_08,legal,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0213_06,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,1,1
nlu_0413_04,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0457_10,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0053_06,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0483_02,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0006_06,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,1,1
nlu_0064_09,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0031_03,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,1,1,2
nlu_0277_07,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0128_07,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,1,1,0,0,0,1,1
nlu_0473_01,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0206_06,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0515_06,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0444_03,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0365_05,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0415_04,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0288_09,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0421_03,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0229_07,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,1,0,1,0,0,1,1,2
nlu_0227_02,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,1,1,0,0,0,1,1
nlu_0230_07,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0176_04,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,1,0,1
nlu_0197_09,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0521_03,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0312_08,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0240_04,finance,domain_term_phonetic_semantic_substitution,validation,0,0,1,0,1,0,0,1,0,1
nlu_0053_04,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0391_01,legal,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,1,1
